# Count	Section	Page	Subhead	Code

72	Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant
1	Units	Duration	millisecond	long-two-accusative
1	Units	Duration	millisecond	long-two-genitive
1	Units	Duration	millisecond	long-two-locative
1	Units	Duration	millisecond	long-two-dative
1	Units	Duration	millisecond	long-two-instrumental
1	Units	Duration	millisecond	long-few-nominative
1	Units	Duration	microsecond	long-two-genitive
1	Units	Duration	microsecond	long-two-locative
1	Units	Duration	microsecond	long-two-dative
1	Units	Duration	microsecond	long-two-instrumental
1	Units	Duration	nanosecond	long-one-nominative
1	Units	Duration	nanosecond	long-two-genitive
1	Units	Duration	nanosecond	long-two-locative
1	Units	Duration	nanosecond	long-two-dative
1	Units	Duration	nanosecond	long-two-instrumental
1	Units	Graphics	dot-per-centimeter	long-two-nominative
1	Units	Graphics	dot-per-inch	long-two-nominative
1	Units	Graphics	megapixel	long-two-nominative
1	Units	Graphics	megapixel	long-two-accusative
1	Units	Graphics	megapixel	long-two-genitive
1	Units	Graphics	megapixel	long-two-locative
1	Units	Graphics	megapixel	long-two-dative
1	Units	Graphics	megapixel	long-two-instrumental
1	Units	Graphics	pixel-per-centimeter	long-two-nominative
1	Units	Graphics	pixel-per-centimeter	long-two-accusative
1	Units	Graphics	pixel-per-centimeter	long-two-genitive
1	Units	Graphics	pixel-per-centimeter	long-two-locative
1	Units	Graphics	pixel-per-centimeter	long-two-dative
1	Units	Graphics	pixel-per-centimeter	long-two-instrumental
1	Units	Length	kilometer	long-two-genitive
1	Units	Length	kilometer	long-two-locative
1	Units	Length	kilometer	long-two-dative
1	Units	Length	kilometer	long-two-instrumental
1	Units	Length	decimeter	long-two-genitive
1	Units	Length	decimeter	long-two-locative
1	Units	Length	decimeter	long-two-dative
1	Units	Length	decimeter	long-two-instrumental
1	Units	Length	centimeter	long-two-genitive
1	Units	Length	centimeter	long-two-locative
1	Units	Length	centimeter	long-two-dative
1	Units	Length	centimeter	long-two-instrumental
1	Units	Length	millimeter	long-two-genitive
1	Units	Length	millimeter	long-two-locative
1	Units	Length	millimeter	long-two-dative
1	Units	Length	millimeter	long-two-instrumental
1	Units	Length	micrometer	long-two-genitive
1	Units	Length	micrometer	long-two-locative
1	Units	Length	micrometer	long-two-dative
1	Units	Length	micrometer	long-two-instrumental
1	Units	Length	nanometer	long-two-genitive
1	Units	Length	nanometer	long-two-locative
1	Units	Length	nanometer	long-two-dative
1	Units	Length	nanometer	long-two-instrumental
1	Units	Length	picometer	long-two-genitive
1	Units	Length	picometer	long-two-locative
1	Units	Length	picometer	long-two-dative
1	Units	Length	picometer	long-two-instrumental
1	Units	Area	square-kilometer	long-two-genitive
1	Units	Area	square-kilometer	long-two-locative
1	Units	Area	square-kilometer	long-two-dative
1	Units	Area	square-kilometer	long-two-instrumental
1	Units	Area	square-meter	long-two-genitive
1	Units	Area	square-meter	long-two-locative
1	Units	Area	square-meter	long-two-dative
1	Units	Area	square-meter	long-two-instrumental
1	Units	Area	square-centimeter	long-two-genitive
1	Units	Area	square-centimeter	long-two-locative
1	Units	Area	square-centimeter	long-two-dative
1	Units	Area	square-centimeter	long-two-instrumental
1	Units	Area	square-inch	long-few-nominative
1	Units	Volume	cubic-kilometer	long-displayName
1	Units	Volume	cubic-kilometer	long-two-genitive
1	Units	Volume	cubic-kilometer	long-two-locative
1	Units	Volume	cubic-kilometer	long-two-dative
1	Units	Volume	cubic-kilometer	long-two-instrumental
1	Units	Volume	cubic-meter	long-displayName
1	Units	Volume	cubic-meter	long-two-genitive
1	Units	Volume	cubic-meter	long-two-locative
1	Units	Volume	cubic-meter	long-two-dative
1	Units	Volume	cubic-meter	long-two-instrumental
1	Units	Volume	cubic-centimeter	long-two-genitive
1	Units	Volume	cubic-centimeter	long-two-locative
1	Units	Volume	cubic-centimeter	long-two-dative
1	Units	Volume	cubic-centimeter	long-two-instrumental
1	Units	Volume	megaliter	long-two-genitive
1	Units	Volume	megaliter	long-two-locative
1	Units	Volume	megaliter	long-two-dative
1	Units	Volume	megaliter	long-two-instrumental
1	Units	Volume	hectoliter	long-two-genitive
1	Units	Volume	hectoliter	long-two-locative
1	Units	Volume	hectoliter	long-two-dative
1	Units	Volume	hectoliter	long-two-instrumental
1	Units	Volume	deciliter	long-two-genitive
1	Units	Volume	deciliter	long-two-locative
1	Units	Volume	deciliter	long-two-dative
1	Units	Volume	deciliter	long-two-instrumental
1	Units	Volume	centiliter	long-two-genitive
1	Units	Volume	centiliter	long-two-locative
1	Units	Volume	centiliter	long-two-dative
1	Units	Volume	centiliter	long-two-instrumental
1	Units	Volume	milliliter	long-two-genitive
1	Units	Volume	milliliter	long-two-locative
1	Units	Volume	milliliter	long-two-dative
1	Units	Volume	milliliter	long-two-instrumental
1	Units	Volume	cup-metric	long-few-genitive
1	Units	Volume	dessert-spoon	narrow-displayName
1	Units	Speed and Acceleration	meter-per-square-second	long-two-genitive
1	Units	Speed and Acceleration	meter-per-square-second	long-two-locative
1	Units	Speed and Acceleration	meter-per-square-second	long-two-dative
1	Units	Speed and Acceleration	meter-per-square-second	long-two-instrumental
1	Units	Speed and Acceleration	kilometer-per-hour	long-two-genitive
1	Units	Speed and Acceleration	kilometer-per-hour	long-two-locative
1	Units	Speed and Acceleration	kilometer-per-hour	long-two-dative
1	Units	Speed and Acceleration	kilometer-per-hour	long-two-instrumental
1	Units	Speed and Acceleration	meter-per-second	long-two-genitive
1	Units	Speed and Acceleration	meter-per-second	long-two-locative
1	Units	Speed and Acceleration	meter-per-second	long-two-dative
1	Units	Speed and Acceleration	meter-per-second	long-two-instrumental
1	Units	Mass and Weight	milligram	long-two-genitive
1	Units	Mass and Weight	milligram	long-two-locative
1	Units	Mass and Weight	milligram	long-two-dative
1	Units	Mass and Weight	milligram	long-two-instrumental
1	Units	Mass and Weight	microgram	long-two-genitive
1	Units	Mass and Weight	microgram	long-two-locative
1	Units	Mass and Weight	microgram	long-two-dative
1	Units	Mass and Weight	microgram	long-two-instrumental
1	Units	Energy and Power	foodcalorie	long-few-nominative
1	Units	Energy and Power	kilojoule	long-displayName
1	Units	Energy and Power	kilojoule	long-one-nominative
1	Units	Energy and Power	kilojoule	long-two-nominative
1	Units	Energy and Power	kilojoule	long-two-accusative
1	Units	Energy and Power	kilojoule	long-two-genitive
1	Units	Energy and Power	kilojoule	long-two-locative
1	Units	Energy and Power	kilojoule	long-two-dative
1	Units	Energy and Power	kilojoule	long-two-instrumental
1	Units	Energy and Power	kilojoule	long-few-nominative
1	Units	Energy and Power	kilojoule	long-other-nominative
1	Units	Energy and Power	joule	long-displayName
1	Units	Energy and Power	joule	long-one-nominative
1	Units	Energy and Power	joule	long-two-nominative
1	Units	Energy and Power	joule	long-two-accusative
1	Units	Energy and Power	joule	long-two-genitive
1	Units	Energy and Power	joule	long-two-locative
1	Units	Energy and Power	joule	long-two-dative
1	Units	Energy and Power	joule	long-two-instrumental
1	Units	Energy and Power	joule	long-few-nominative
1	Units	Energy and Power	joule	long-few-accusative
1	Units	Energy and Power	joule	long-few-genitive
1	Units	Energy and Power	joule	long-other-nominative
1	Units	Energy and Power	kilowatt-hour	long-two-genitive
1	Units	Energy and Power	kilowatt-hour	long-two-locative
1	Units	Energy and Power	kilowatt-hour	long-two-dative
1	Units	Energy and Power	kilowatt-hour	long-two-instrumental
1	Units	Energy and Power	gigawatt	long-two-genitive
1	Units	Energy and Power	gigawatt	long-two-locative
1	Units	Energy and Power	gigawatt	long-two-dative
1	Units	Energy and Power	gigawatt	long-two-instrumental
1	Units	Energy and Power	megawatt	long-two-genitive
1	Units	Energy and Power	megawatt	long-two-locative
1	Units	Energy and Power	megawatt	long-two-dative
1	Units	Energy and Power	megawatt	long-two-instrumental
1	Units	Energy and Power	kilowatt	long-two-genitive
1	Units	Energy and Power	kilowatt	long-two-locative
1	Units	Energy and Power	kilowatt	long-two-dative
1	Units	Energy and Power	kilowatt	long-two-instrumental
1	Units	Energy and Power	milliwatt	long-two-genitive
1	Units	Energy and Power	milliwatt	long-two-locative
1	Units	Energy and Power	milliwatt	long-two-dative
1	Units	Energy and Power	milliwatt	long-two-instrumental
1	Units	Electrical and Frequency	milliampere	long-two-genitive
1	Units	Electrical and Frequency	milliampere	long-two-locative
1	Units	Electrical and Frequency	milliampere	long-two-dative
1	Units	Electrical and Frequency	milliampere	long-two-instrumental
1	Units	Electrical and Frequency	gigahertz	long-displayName
1	Units	Electrical and Frequency	gigahertz	long-one-nominative
1	Units	Electrical and Frequency	gigahertz	long-two-nominative
1	Units	Electrical and Frequency	gigahertz	long-two-accusative
1	Units	Electrical and Frequency	gigahertz	long-two-genitive
1	Units	Electrical and Frequency	gigahertz	long-two-locative
1	Units	Electrical and Frequency	gigahertz	long-two-dative
1	Units	Electrical and Frequency	gigahertz	long-two-instrumental
1	Units	Electrical and Frequency	gigahertz	long-few-nominative
1	Units	Electrical and Frequency	gigahertz	long-other-nominative
1	Units	Electrical and Frequency	megahertz	long-displayName
1	Units	Electrical and Frequency	megahertz	long-one-nominative
1	Units	Electrical and Frequency	megahertz	long-two-nominative
1	Units	Electrical and Frequency	megahertz	long-two-accusative
1	Units	Electrical and Frequency	megahertz	long-two-genitive
1	Units	Electrical and Frequency	megahertz	long-two-locative
1	Units	Electrical and Frequency	megahertz	long-two-dative
1	Units	Electrical and Frequency	megahertz	long-two-instrumental
1	Units	Electrical and Frequency	megahertz	long-few-nominative
1	Units	Electrical and Frequency	megahertz	long-other-nominative
1	Units	Electrical and Frequency	kilohertz	long-displayName
1	Units	Electrical and Frequency	kilohertz	long-one-nominative
1	Units	Electrical and Frequency	kilohertz	long-two-nominative
1	Units	Electrical and Frequency	kilohertz	long-two-accusative
1	Units	Electrical and Frequency	kilohertz	long-two-genitive
1	Units	Electrical and Frequency	kilohertz	long-two-locative
1	Units	Electrical and Frequency	kilohertz	long-two-dative
1	Units	Electrical and Frequency	kilohertz	long-two-instrumental
1	Units	Electrical and Frequency	kilohertz	long-few-nominative
1	Units	Electrical and Frequency	kilohertz	long-other-nominative
1	Units	Electrical and Frequency	hertz	long-displayName
1	Units	Electrical and Frequency	hertz	long-one-nominative
1	Units	Electrical and Frequency	hertz	long-two-nominative
1	Units	Electrical and Frequency	hertz	long-two-accusative
1	Units	Electrical and Frequency	hertz	long-two-genitive
1	Units	Electrical and Frequency	hertz	long-two-locative
1	Units	Electrical and Frequency	hertz	long-two-dative
1	Units	Electrical and Frequency	hertz	long-two-instrumental
1	Units	Electrical and Frequency	hertz	long-few-nominative
1	Units	Electrical and Frequency	hertz	long-few-accusative
1	Units	Electrical and Frequency	hertz	long-few-genitive
1	Units	Electrical and Frequency	hertz	long-other-nominative
1	Units	Weather	millibar	long-two-genitive
1	Units	Weather	millibar	long-two-locative
1	Units	Weather	millibar	long-two-dative
1	Units	Weather	millibar	long-two-instrumental
1	Units	Weather	hectopascal	long-two-genitive
1	Units	Weather	hectopascal	long-two-locative
1	Units	Weather	hectopascal	long-two-dative
1	Units	Weather	hectopascal	long-two-instrumental
1	Units	Weather	kilopascal	long-two-genitive
1	Units	Weather	kilopascal	long-two-locative
1	Units	Weather	kilopascal	long-two-dative
1	Units	Weather	kilopascal	long-two-instrumental
1	Units	Weather	megapascal	long-two-genitive
1	Units	Weather	megapascal	long-two-locative
1	Units	Weather	megapascal	long-two-dative
1	Units	Weather	megapascal	long-two-instrumental
1	Units	Digital	petabyte	long-two-genitive
1	Units	Digital	petabyte	long-two-locative
1	Units	Digital	petabyte	long-two-dative
1	Units	Digital	petabyte	long-two-instrumental
1	Units	Digital	terabyte	long-two-genitive
1	Units	Digital	terabyte	long-two-locative
1	Units	Digital	terabyte	long-two-dative
1	Units	Digital	terabyte	long-two-instrumental
1	Units	Digital	terabit	long-two-genitive
1	Units	Digital	terabit	long-two-locative
1	Units	Digital	terabit	long-two-dative
1	Units	Digital	terabit	long-two-instrumental
1	Units	Digital	gigabyte	long-two-genitive
1	Units	Digital	gigabyte	long-two-locative
1	Units	Digital	gigabyte	long-two-dative
1	Units	Digital	gigabyte	long-two-instrumental
1	Units	Digital	gigabit	long-two-genitive
1	Units	Digital	gigabit	long-two-locative
1	Units	Digital	gigabit	long-two-dative
1	Units	Digital	gigabit	long-two-instrumental
1	Units	Digital	megabyte	long-two-genitive
1	Units	Digital	megabyte	long-two-locative
1	Units	Digital	megabyte	long-two-dative
1	Units	Digital	megabyte	long-two-instrumental
1	Units	Digital	megabit	long-two-genitive
1	Units	Digital	megabit	long-two-locative
1	Units	Digital	megabit	long-two-dative
1	Units	Digital	megabit	long-two-instrumental
1	Units	Digital	kilobyte	long-two-genitive
1	Units	Digital	kilobyte	long-two-locative
1	Units	Digital	kilobyte	long-two-dative
1	Units	Digital	kilobyte	long-two-instrumental
1	Units	Digital	kilobit	long-two-genitive
1	Units	Digital	kilobit	long-two-locative
1	Units	Digital	kilobit	long-two-dative
1	Units	Digital	kilobit	long-two-instrumental
1	Units	Other Units	millimole-per-liter	long-two-genitive
1	Units	Other Units	millimole-per-liter	long-two-locative
1	Units	Other Units	millimole-per-liter	long-two-dative
1	Units	Other Units	millimole-per-liter	long-two-instrumental
1	Units	Other Units	item	long-two-genitive
1	Units	Other Units	item	long-two-locative
1	Units	Other Units	item	long-two-dative
1	Units	Other Units	item	long-two-instrumental
1	Units	Other Units	liter-per-kilometer	long-two-genitive
1	Units	Other Units	liter-per-kilometer	long-two-locative
1	Units	Other Units	liter-per-kilometer	long-two-dative
1	Units	Other Units	liter-per-kilometer	long-two-instrumental
1	Units	Other Units	liter-per-100-kilometer	long-displayName
1	Units	Other Units	liter-per-100-kilometer	long-two-genitive
1	Units	Other Units	liter-per-100-kilometer	long-two-locative
1	Units	Other Units	liter-per-100-kilometer	long-two-dative
1	Units	Other Units	liter-per-100-kilometer	long-two-instrumental
1	Units	Other Units	kilowatt-hour-per-100-kilometer	long-two-genitive
1	Units	Other Units	kilowatt-hour-per-100-kilometer	long-two-locative
1	Units	Other Units	kilowatt-hour-per-100-kilometer	long-two-dative
1	Units	Other Units	kilowatt-hour-per-100-kilometer	long-two-instrumental
1	Units	Other Units	newton-meter	long-two-genitive
1	Units	Other Units	newton-meter	long-two-locative
1	Units	Other Units	newton-meter	long-two-dative
1	Units	Other Units	newton-meter	long-two-instrumental
1	Units	Compound Units	per	long
1	Currencies	Unknown Region (C)	Unknown Region: EUR	EUR-symbol-narrow
