# Count	Section	Page	Subhead	Code

106	Currencies	Central Asia (C)	Central Asia: Kyrgyzstan	KGS-symbol-narrow
1	Characters	Food & Drink	food-vegetable	🥑 –keywords
1	Characters	Food & Drink	food-vegetable	🍆 -name
1	Characters	Food & Drink	food-vegetable	🍆 –keywords
1	Characters	Food & Drink	food-vegetable	🥔 -name
1	Characters	Food & Drink	food-vegetable	🥔 –keywords
1	Characters	Food & Drink	food-vegetable	🥕 -name
1	Characters	Food & Drink	food-vegetable	🥕 –keywords
1	Characters	Food & Drink	food-vegetable	🌽 -name
1	Characters	Food & Drink	food-vegetable	🌽 –keywords
1	Characters	Food & Drink	food-vegetable	🌶 -name
1	Characters	Food & Drink	food-vegetable	🌶 –keywords
1	Characters	Food & Drink	food-vegetable	🫑 -name
1	Characters	Food & Drink	food-vegetable	🫑 –keywords
1	Characters	Food & Drink	food-vegetable	🥒 -name
1	Characters	Food & Drink	food-vegetable	🥒 –keywords
1	Characters	Food & Drink	food-vegetable	🥬 -name
1	Characters	Food & Drink	food-vegetable	🥬 –keywords
1	Characters	Food & Drink	food-vegetable	🥦 -name
1	Characters	Food & Drink	food-vegetable	🥦 –keywords
1	Characters	Food & Drink	food-vegetable	🧄 -name
1	Characters	Food & Drink	food-vegetable	🧄 –keywords
1	Characters	Food & Drink	food-vegetable	🧅 -name
1	Characters	Food & Drink	food-vegetable	🧅 –keywords
1	Characters	Food & Drink	food-vegetable	🥜 -name
1	Characters	Food & Drink	food-vegetable	🥜 –keywords
1	Characters	Food & Drink	food-vegetable	🫘 -name
1	Characters	Food & Drink	food-vegetable	🫘 –keywords
1	Characters	Food & Drink	food-vegetable	🌰 -name
1	Characters	Food & Drink	food-vegetable	🌰 –keywords
1	Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-few
1	Units	Mass and Weight	tonne	long-one-genitive
1	Units	Mass and Weight	tonne	long-few-nominative
1	Units	Mass and Weight	tonne	long-few-genitive
1	Units	Mass and Weight	kilogram	long-one-genitive
1	Units	Mass and Weight	gram	long-one-genitive
1	Units	Mass and Weight	carat	long-one-genitive
1	Miscellaneous	Linguistic Elements	Collation	emoji
1	Miscellaneous	Linguistic Elements	Collation	private-unihan
1	Currencies	Southern/Eastern Europe	Eastern Europe: Russia: RUR (old)	RUR-symbol-narrow
1	Units	Mass and Weight	tonne	long-one-accusative
1	Timezones	Oceania	Cities and Regions	Enderbury
1	Units	Graphics	dot	short-few-nominative
1	Special	Alphabetic Information	Layout	characterOrder
1	Date & Time	Fields	Relative Sunday Short	future-two
1	Date & Time	Fields	Relative Sunday Short	past-two
1	Date & Time	Fields	Relative Monday Narrow	future-two
1	Date & Time	Fields	Relative Monday Narrow	past-two
1	Date & Time	Fields	Relative Tuesday Narrow	future-two
1	Date & Time	Fields	Relative Tuesday Narrow	past-two
1	Date & Time	Fields	Relative Thursday Narrow	past-two
1	Date & Time	Fields	Relative Saturday Narrow	future-two
1	Date & Time	Fields	Relative Saturday Narrow	past-two
1	Units	Graphics	dot-per-centimeter	short-few-nominative
1	Units	Graphics	em	long-one-accusative
1	Units	Compound Units	power2	long-one-nominative-masculine
1	Units	Compound Units	power2	long-one-accusative-masculine
1	Units	Compound Units	power2	long-two-nominative-masculine
1	Units	Compound Units	power2	long-two-accusative-masculine
1	Units	Compound Units	power2	long-few-nominative-masculine
1	Units	Compound Units	power3	long-one-nominative-masculine
1	Units	Compound Units	power3	long-one-accusative-masculine
1	Units	Compound Units	power3	long-two-nominative-masculine
1	Units	Compound Units	power3	long-two-accusative-masculine
1	Units	Compound Units	power3	long-few-nominative-masculine
1	Characters	People & Body	hand-single-finger	👆 –keywords
1	Units	Length	light-year	long-one-nominative
1	Units	Volume	drop	long-one-nominative
1	Date & Time	Fields	Relative Quarter Narrow	1
1	Units	Duration	century	long-one-accusative
1	Units	Duration	century	long-one-genitive
1	Units	Duration	century	long-one-instrumental
1	Units	Duration	month	long-one-accusative
1	Units	Duration	month	long-one-genitive
1	Units	Duration	month	long-one-instrumental
1	Units	Duration	month	narrow-few-nominative
1	Units	Duration	week	long-one-accusative
1	Units	Duration	week	long-one-genitive
1	Units	Duration	week	long-one-instrumental
1	Units	Volume	acre-foot	long-one-nominative
1	Units	Volume	gallon-imperial	long-few-nominative
1	Units	Volume	jigger	short-few-nominative
1	Units	Volume	pinch	short-few-nominative
1	Units	Speed and Acceleration	g-force	long-few-nominative
1	Units	Speed and Acceleration	g-force	long-few-accusative
1	Units	Speed and Acceleration	g-force	long-few-genitive
1	Units	Speed and Acceleration	g-force	long-few-instrumental
1	Units	Energy and Power	kilojoule	long-few-nominative
1	Units	Energy and Power	kilojoule	long-few-accusative
1	Units	Energy and Power	kilojoule	long-few-genitive
1	Units	Energy and Power	kilojoule	long-few-instrumental
1	Units	Energy and Power	kilowatt	long-other-accusative
1	Units	Energy and Power	kilowatt	long-other-genitive
1	Units	Energy and Power	kilowatt	long-other-instrumental
1	Units	Energy and Power	milliwatt	long-other-accusative
1	Units	Energy and Power	milliwatt	long-other-genitive
1	Units	Energy and Power	milliwatt	long-other-instrumental
1	Units	Electrical and Frequency	milliampere	long-few-nominative
1	Units	Electrical and Frequency	milliampere	long-few-accusative
1	Units	Electrical and Frequency	milliampere	long-few-genitive
1	Units	Electrical and Frequency	milliampere	long-few-instrumental
1	Units	Electrical and Frequency	hertz	long-few-nominative
1	Units	Electrical and Frequency	hertz	long-few-accusative
1	Units	Electrical and Frequency	hertz	long-few-genitive
1	Units	Electrical and Frequency	hertz	long-few-instrumental
1	Units	Weather	inch-ofhg	long-few-nominative
1	Units	Weather	millibar	long-few-nominative
1	Units	Weather	millibar	long-few-accusative
1	Units	Weather	millibar	long-few-genitive
1	Units	Weather	millibar	long-few-instrumental
1	Characters	Smileys & Emotion	heart	💔 –keywords
1	Characters	Objects	book-paper	📑 –keywords
1	Characters	Symbols2	transport-sign	♿ –keywords
1	Characters	Symbols2	alphanum	ℹ –keywords
1	Characters	Activities	sport	🥋 –keywords
1	Units	Weather	millimeter-ofhg	short-one-nominative
1	Date & Time	Fields	Relative Year	future-one
1	Date & Time	Fields	Relative Year Short	future-one
1	Date & Time	Fields	Relative Year Narrow	future-one
1	Date & Time	Fields	Relative Quarter	future-one
1	Date & Time	Fields	Relative Quarter Short	future-one
1	Date & Time	Fields	Relative Quarter Narrow	future-one
1	Date & Time	Fields	Relative Month	future-one
1	Date & Time	Fields	Relative Week	future-one
1	Date & Time	Fields	Relative Week Short	future-one
1	Date & Time	Fields	Relative Day	future-one
1	Date & Time	Fields	Relative Day Short	future-one
1	Date & Time	Fields	Relative Hour	future-one
1	Date & Time	Fields	Relative Hour Short	future-one
1	Date & Time	Fields	Relative Second	future-one
1	Date & Time	Fields	Relative Sunday	future-one
1	Date & Time	Fields	Relative Monday	future-one
1	Date & Time	Fields	Relative Tuesday	future-one
1	Date & Time	Fields	Relative Wednesday	future-one
1	Date & Time	Fields	Relative Thursday	future-one
1	Date & Time	Fields	Relative Friday	future-one
1	Date & Time	Fields	Relative Saturday	future-one
1	Date & Time	Gregorian	Eras - narrow	1-variant
1	Date & Time	Gregorian	Formats - Flexible - Date Formats	E
1	Date & Time	Generic	Formats - Standard - Date & Time Combination Formats	medium-atTime
1	Units	Duration	day	long-one-nominative
1	Units	Duration	day	short-one-nominative
1	Units	Duration	hour	short-one-nominative
1	Units	Duration	millisecond	short-one-nominative
1	Units	Duration	microsecond	short-one-nominative
1	Units	Duration	nanosecond	short-one-nominative
1	Units	Length	earth-radius	narrow-displayName
1	Units	Length	earth-radius	short-one-nominative
1	Units	Length	earth-radius	short-other-nominative
1	Units	Length	kilometer	narrow-per
1	Units	Length	kilometer	long-one-nominative
1	Units	Length	centimeter	narrow-displayName
1	Units	Length	millimeter	narrow-displayName
1	Units	Length	micrometer	long-one-nominative
1	Units	Length	yard	short-one-nominative
1	Units	Length	inch	long-one-nominative
1	Units	Length	mile-scandinavian	short-one-nominative
1	Units	Length	mile-scandinavian	short-other-nominative
1	Units	Length	point	short-one-nominative
1	Units	Length	point	short-other-nominative
1	Units	Length	solar-radius	long-one-nominative
1	Units	Length	solar-radius	short-one-nominative
1	Units	Length	solar-radius	short-other-nominative
1	Units	Area	square-kilometer	short-displayName
1	Units	Area	square-kilometer	narrow-displayName
1	Units	Area	square-kilometer	short-per
1	Units	Area	square-kilometer	narrow-per
1	Units	Area	square-kilometer	short-one-nominative
1	Units	Area	square-kilometer	short-other-nominative
1	Units	Area	hectare	narrow-displayName
1	Units	Area	hectare	short-one-nominative
1	Units	Area	hectare	short-other-nominative
1	Units	Area	square-meter	narrow-displayName
1	Units	Area	square-meter	short-per
1	Units	Area	square-meter	narrow-per
1	Units	Area	square-meter	short-one-nominative
1	Units	Area	square-meter	short-other-nominative
1	Units	Area	square-centimeter	short-displayName
1	Units	Area	square-centimeter	narrow-displayName
1	Units	Area	square-centimeter	short-one-nominative
1	Units	Area	square-centimeter	short-other-nominative
1	Units	Area	square-yard	short-one-nominative
1	Units	Area	square-foot	short-one-nominative
1	Units	Area	square-inch	short-one-nominative
1	Units	Volume	cubic-kilometer	short-displayName
1	Units	Volume	cubic-kilometer	narrow-displayName
1	Units	Volume	cubic-kilometer	short-one-nominative
1	Units	Volume	cubic-kilometer	short-other-nominative
1	Units	Volume	cubic-meter	short-displayName
1	Units	Volume	cubic-meter	narrow-displayName
1	Units	Volume	cubic-meter	short-per
1	Units	Volume	cubic-meter	narrow-per
1	Units	Volume	cubic-meter	short-one-nominative
1	Units	Volume	cubic-meter	short-other-nominative
1	Units	Volume	cubic-centimeter	short-displayName
1	Units	Volume	cubic-centimeter	narrow-displayName
1	Units	Volume	cubic-centimeter	short-per
1	Units	Volume	cubic-centimeter	narrow-per
1	Units	Volume	cubic-centimeter	short-one-nominative
1	Units	Volume	cubic-centimeter	short-other-nominative
1	Units	Volume	cubic-yard	narrow-displayName
1	Units	Volume	cubic-yard	short-one-nominative
1	Units	Volume	cubic-foot	short-one-nominative
1	Units	Volume	cubic-inch	short-other-nominative
1	Units	Volume	megaliter	short-displayName
1	Units	Volume	megaliter	narrow-displayName
1	Units	Volume	megaliter	short-one-nominative
1	Units	Volume	megaliter	short-other-nominative
1	Units	Volume	hectoliter	short-displayName
1	Units	Volume	hectoliter	narrow-displayName
1	Units	Volume	hectoliter	short-one-nominative
1	Units	Volume	hectoliter	short-other-nominative
1	Units	Volume	liter	short-one-nominative
1	Units	Volume	liter	narrow-one-nominative
1	Units	Volume	deciliter	short-displayName
1	Units	Volume	deciliter	narrow-displayName
1	Units	Volume	deciliter	short-one-nominative
1	Units	Volume	deciliter	short-other-nominative
1	Units	Volume	centiliter	short-displayName
1	Units	Volume	centiliter	narrow-displayName
1	Units	Volume	centiliter	short-one-nominative
1	Units	Volume	centiliter	short-other-nominative
1	Units	Volume	milliliter	short-displayName
1	Units	Volume	milliliter	narrow-displayName
1	Units	Volume	milliliter	short-one-nominative
1	Units	Volume	milliliter	short-other-nominative
1	Units	Volume	acre-foot	narrow-displayName
1	Units	Volume	gallon	narrow-displayName
1	Units	Volume	quart	short-displayName
1	Units	Volume	quart	narrow-displayName
1	Units	Volume	quart	short-one-nominative
1	Units	Volume	quart	short-other-nominative
1	Units	Volume	fluid-ounce-imperial	narrow-displayName
1	Units	Volume	drop	narrow-displayName
1	Units	Speed and Acceleration	g-force	short-one-nominative
1	Units	Speed and Acceleration	g-force	short-other-nominative
1	Units	Speed and Acceleration	meter-per-square-second	short-one-nominative
1	Units	Speed and Acceleration	kilometer-per-hour	short-one-nominative
1	Units	Speed and Acceleration	meter-per-second	short-one-nominative
1	Units	Mass and Weight	kilogram	short-displayName
1	Units	Mass and Weight	kilogram	narrow-displayName
1	Units	Mass and Weight	kilogram	short-per
1	Units	Mass and Weight	kilogram	short-one-nominative
1	Units	Mass and Weight	kilogram	short-other-nominative
1	Units	Mass and Weight	gram	short-per
1	Units	Mass and Weight	gram	short-one-nominative
1	Units	Mass and Weight	gram	short-other-nominative
1	Units	Mass and Weight	milligram	short-displayName
1	Units	Mass and Weight	milligram	short-one-nominative
1	Units	Mass and Weight	milligram	short-other-nominative
1	Units	Mass and Weight	microgram	short-one-nominative
1	Units	Mass and Weight	ton	short-one-nominative
1	Units	Mass and Weight	ounce	narrow-displayName
1	Units	Mass and Weight	ounce	narrow-per
1	Units	Mass and Weight	ounce	short-one-nominative
1	Units	Mass and Weight	dalton	short-one-nominative
1	Units	Mass and Weight	dalton	short-other-nominative
1	Units	Mass and Weight	earth-mass	short-displayName
1	Units	Mass and Weight	earth-mass	short-one-nominative
1	Units	Mass and Weight	earth-mass	short-other-nominative
1	Units	Mass and Weight	solar-mass	short-displayName
1	Units	Mass and Weight	solar-mass	short-one-nominative
1	Units	Mass and Weight	solar-mass	short-other-nominative
1	Units	Mass and Weight	grain	long-one-nominative
1	Units	Mass and Weight	grain	long-other-nominative
1	Units	Energy and Power	kilocalorie	narrow-displayName
1	Units	Energy and Power	kilocalorie	long-one-nominative
1	Units	Energy and Power	kilocalorie	short-one-nominative
1	Units	Energy and Power	calorie	long-one-nominative
1	Units	Energy and Power	calorie	short-one-nominative
1	Units	Energy and Power	kilojoule	long-one-nominative
1	Units	Energy and Power	kilojoule	short-one-nominative
1	Units	Energy and Power	joule	long-one-nominative
1	Units	Energy and Power	joule	short-one-nominative
1	Units	Energy and Power	kilowatt-hour	long-one-nominative
1	Units	Energy and Power	kilowatt-hour	short-one-nominative
1	Units	Energy and Power	electronvolt	long-one-nominative
1	Units	Energy and Power	electronvolt	short-one-nominative
1	Units	Energy and Power	electronvolt	short-other-nominative
1	Units	Energy and Power	therm-us	narrow-displayName
1	Units	Energy and Power	megawatt	short-displayName
1	Units	Energy and Power	megawatt	narrow-displayName
1	Units	Energy and Power	megawatt	short-one-nominative
1	Units	Energy and Power	kilowatt	narrow-displayName
1	Units	Energy and Power	kilowatt	short-one-nominative
1	Units	Energy and Power	watt	short-one-nominative
1	Units	Energy and Power	milliwatt	short-displayName
1	Units	Energy and Power	milliwatt	narrow-displayName
1	Units	Energy and Power	milliwatt	short-one-nominative
1	Units	Energy and Power	milliwatt	short-other-nominative
1	Units	Energy and Power	horsepower	narrow-displayName
1	Units	Energy and Power	horsepower	short-one-nominative
1	Units	Electrical and Frequency	ampere	narrow-displayName
1	Units	Electrical and Frequency	ampere	short-one-nominative
1	Units	Electrical and Frequency	milliampere	short-one-nominative
1	Units	Electrical and Frequency	milliampere	short-other-nominative
1	Units	Electrical and Frequency	ohm	narrow-displayName
1	Units	Electrical and Frequency	ohm	long-one-nominative
1	Units	Electrical and Frequency	ohm	short-one-nominative
1	Units	Electrical and Frequency	ohm	short-other-nominative
1	Units	Electrical and Frequency	volt	long-one-nominative
1	Units	Electrical and Frequency	volt	short-one-nominative
1	Units	Electrical and Frequency	megahertz	short-displayName
1	Units	Electrical and Frequency	megahertz	narrow-displayName
