#Locale	Prov.	Unconf.	Missing	Path*
ve	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
ve	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']
ve	2	0	0	//ldml/localeDisplayNames/territories/territory[@type='*']
ve	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign
ve	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign
ve	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign
ve	34	1	23	Totals
				
vec	8	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
vec	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback
vec	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']
vec	7	0	0	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']
vec	12	0	0	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']
vec	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat
vec	1	0	0	//ldml/dates/timeZoneNames/gmtFormat
vec	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat
vec	1	0	0	//ldml/dates/timeZoneNames/hourFormat
vec	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
vec	1	0	0	//ldml/dates/timeZoneNames/regionFormat
vec	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
vec	1	0	0	//ldml/localeDisplayNames/languages/language[@type='*']
vec	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
vec	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']
vec	2	0	0	//ldml/localeDisplayNames/territories/territory[@type='*']
vec	1	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']
vec	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']
vec	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']
vec	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']
vec	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal
vec	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group
vec	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign
vec	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign
vec	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign
vec	54	0	0	Totals
				
vmw	8	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
vmw	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback
vmw	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']
vmw	7	0	0	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']
vmw	12	0	0	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']
vmw	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat
vmw	1	0	0	//ldml/dates/timeZoneNames/gmtFormat
vmw	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat
vmw	1	0	0	//ldml/dates/timeZoneNames/hourFormat
vmw	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
vmw	1	0	0	//ldml/dates/timeZoneNames/regionFormat
vmw	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
vmw	1	0	0	//ldml/delimiters/alternateQuotationEnd
vmw	1	0	0	//ldml/delimiters/alternateQuotationStart
vmw	1	0	0	//ldml/delimiters/quotationEnd
vmw	1	0	0	//ldml/delimiters/quotationStart
vmw	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']
vmw	2	0	0	//ldml/localeDisplayNames/languages/language[@type='*']
vmw	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern
vmw	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator
vmw	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
vmw	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']
vmw	2	0	0	//ldml/localeDisplayNames/territories/territory[@type='*']
vmw	1	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']
vmw	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']
vmw	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']
vmw	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']
vmw	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal
vmw	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group
vmw	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign
vmw	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign
vmw	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign
vmw	64	0	0	Totals
				
vo	8	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
vo	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback
vo	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']
vo	0	0	7	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']
vo	0	0	12	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']
vo	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat
vo	1	0	0	//ldml/dates/timeZoneNames/gmtFormat
vo	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat
vo	1	0	0	//ldml/dates/timeZoneNames/hourFormat
vo	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
vo	1	0	0	//ldml/dates/timeZoneNames/regionFormat
vo	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
vo	0	0	1	//ldml/delimiters/alternateQuotationEnd
vo	0	0	1	//ldml/delimiters/alternateQuotationStart
vo	0	0	1	//ldml/delimiters/quotationEnd
vo	0	0	1	//ldml/delimiters/quotationStart
vo	1	0	2	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']
vo	0	0	2	//ldml/localeDisplayNames/languages/language[@type='*']
vo	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern
vo	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator
vo	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
vo	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']
vo	2	0	0	//ldml/localeDisplayNames/territories/territory[@type='*']
vo	1	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']
vo	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']
vo	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']
vo	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']
vo	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal
vo	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group
vo	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign
vo	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign
vo	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign
vo	37	0	27	Totals
				
vun	5	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
vun	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback
vun	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat
vun	1	0	0	//ldml/dates/timeZoneNames/gmtFormat
vun	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat
vun	1	0	0	//ldml/dates/timeZoneNames/hourFormat
vun	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
vun	1	0	0	//ldml/dates/timeZoneNames/regionFormat
vun	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
vun	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']
vun	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern
vun	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator
vun	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
vun	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']
vun	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']
vun	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']
vun	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']
vun	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal
vun	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group
vun	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign
vun	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign
vun	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign
vun	31	0	0	Totals
				
wa	8	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
wa	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback
wa	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']
wa	7	0	0	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']
wa	12	0	0	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']
wa	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat
wa	1	0	0	//ldml/dates/timeZoneNames/gmtFormat
wa	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat
wa	1	0	0	//ldml/dates/timeZoneNames/hourFormat
wa	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
wa	1	0	0	//ldml/dates/timeZoneNames/regionFormat
wa	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
wa	1	0	0	//ldml/delimiters/alternateQuotationEnd
wa	1	0	0	//ldml/delimiters/alternateQuotationStart
wa	1	0	0	//ldml/delimiters/quotationEnd
wa	1	0	0	//ldml/delimiters/quotationStart
wa	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']
wa	1	0	0	//ldml/localeDisplayNames/languages/language[@type='*']
wa	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern
wa	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator
wa	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
wa	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']
wa	2	0	0	//ldml/localeDisplayNames/territories/territory[@type='*']
wa	1	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']
wa	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']
wa	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']
wa	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']
wa	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal
wa	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group
wa	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign
wa	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign
wa	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign
wa	63	0	0	Totals
				
wae	4	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
wae	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']
wae	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat
wae	1	0	0	//ldml/dates/timeZoneNames/gmtFormat
wae	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat
wae	1	0	0	//ldml/dates/timeZoneNames/hourFormat
wae	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
wae	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
wae	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern
wae	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator
wae	1	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']
wae	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']
wae	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']
wae	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']
wae	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign
wae	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign
wae	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign
wae	22	0	0	Totals
				
wal	8	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
wal	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback
wal	0	0	2	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']
wal	0	0	7	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']
wal	0	0	12	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']
wal	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat
wal	1	0	0	//ldml/dates/timeZoneNames/gmtFormat
wal	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat
wal	1	0	0	//ldml/dates/timeZoneNames/hourFormat
wal	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
wal	1	0	0	//ldml/dates/timeZoneNames/regionFormat
wal	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
wal	1	0	0	//ldml/delimiters/alternateQuotationEnd
wal	1	0	0	//ldml/delimiters/alternateQuotationStart
wal	1	0	0	//ldml/delimiters/quotationEnd
wal	1	0	0	//ldml/delimiters/quotationStart
wal	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']
wal	0	0	2	//ldml/localeDisplayNames/languages/language[@type='*']
wal	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern
wal	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator
wal	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
wal	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']
wal	0	0	1	//ldml/localeDisplayNames/territories/territory[@type='*']
wal	0	0	1	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']
wal	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']
wal	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']
wal	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']
wal	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal
wal	0	0	1	//ldml/numbers/symbols[@numberSystem='*']/group
wal	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign
wal	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign
wal	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign
wal	37	0	26	Totals
				
wbp	8	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
wbp	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback
wbp	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']
wbp	7	0	0	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']
wbp	12	0	0	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']
wbp	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat
wbp	1	0	0	//ldml/dates/timeZoneNames/gmtFormat
wbp	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat
wbp	1	0	0	//ldml/dates/timeZoneNames/hourFormat
wbp	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
wbp	1	0	0	//ldml/dates/timeZoneNames/regionFormat
wbp	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
wbp	1	0	0	//ldml/delimiters/alternateQuotationEnd
wbp	1	0	0	//ldml/delimiters/alternateQuotationStart
wbp	1	0	0	//ldml/delimiters/quotationEnd
wbp	1	0	0	//ldml/delimiters/quotationStart
wbp	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']
wbp	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern
wbp	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator
wbp	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
wbp	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']
wbp	2	0	0	//ldml/localeDisplayNames/territories/territory[@type='*']
wbp	1	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']
wbp	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']
wbp	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']
wbp	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']
wbp	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal
wbp	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group
wbp	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign
wbp	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign
wbp	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign
wbp	62	0	0	Totals
				
xnr	8	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
xnr	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback
xnr	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']
xnr	7	0	0	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']
xnr	12	0	0	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']
xnr	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat
xnr	1	0	0	//ldml/dates/timeZoneNames/gmtFormat
xnr	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat
xnr	1	0	0	//ldml/dates/timeZoneNames/hourFormat
xnr	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
xnr	1	0	0	//ldml/dates/timeZoneNames/regionFormat
xnr	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
xnr	1	0	0	//ldml/delimiters/alternateQuotationEnd
xnr	1	0	0	//ldml/delimiters/alternateQuotationStart
xnr	1	0	0	//ldml/delimiters/quotationEnd
xnr	1	0	0	//ldml/delimiters/quotationStart
xnr	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']
xnr	2	0	0	//ldml/localeDisplayNames/languages/language[@type='*']
xnr	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern
xnr	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator
xnr	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
xnr	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']
xnr	2	0	0	//ldml/localeDisplayNames/territories/territory[@type='*']
xnr	1	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']
xnr	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']
xnr	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']
xnr	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']
xnr	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal
xnr	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group
xnr	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign
xnr	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign
xnr	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign
xnr	64	0	0	Totals
				
xog	5	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
xog	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback
